Id,State,Country,Lat,Long,temp,min,max,dewp,prcp,fog
513,,Argentina,-38.4161,-63.6167,66,49.3,81.7,47.7,0,0
514,,Argentina,-38.4161,-63.6167,71.6,59.4,85.6,43.7,0,0
515,,Argentina,-38.4161,-63.6167,73.2,66.6,87.1,60.4,0,0
516,,Argentina,-38.4161,-63.6167,74.7,61.9,95,61.1,99.99,1
517,,Argentina,-38.4161,-63.6167,77,66.2,95,65.2,0.47,1
518,,Argentina,-38.4161,-63.6167,68.8,54.5,94.1,47.9,0,0
519,,Argentina,-38.4161,-63.6167,62.2,47.3,76.3,48,0,0
520,,Argentina,-38.4161,-63.6167,66.3,47.5,83.5,46.9,0,0
521,,Argentina,-38.4161,-63.6167,70.7,61.2,84.9,57.5,99.99,1
522,,Argentina,-38.4161,-63.6167,65,62.1,78.8,60.7,0.01,1
523,,Argentina,-38.4161,-63.6167,64.4,50,82,51.7,0.02,0
524,,Argentina,-38.4161,-63.6167,67.7,49.1,85.8,49.7,0,0
525,,Argentina,-38.4161,-63.6167,78.5,59,94.3,48.5,0,0
526,,Argentina,-38.4161,-63.6167,80.4,68.4,96.3,57,99.99,1
527,,Argentina,-38.4161,-63.6167,78.5,63.9,92.3,55.7,0,0
528,,Argentina,-38.4161,-63.6167,78.6,69.1,93.2,55.9,99.99,1
559,,Armenia,40.0691,45.0382,12.9,4.1,31.1,6.5,0,0
560,,Armenia,40.0691,45.0382,15.5,5,30.2,9.7,0,0
561,,Armenia,40.0691,45.0382,15.9,5.4,23,9.2,0,0
562,,Armenia,40.0691,45.0382,4.4,-7.6,27.5,-2.1,0,0
563,,Armenia,40.0691,45.0382,13.2,-4,34.7,5.9,0,0
564,,Armenia,40.0691,45.0382,17,5.9,35.6,9.9,0,0
565,,Armenia,40.0691,45.0382,14.3,5,31.1,9.6,0,0
566,,Armenia,40.0691,45.0382,22.2,12.2,35.6,15.8,0,0
567,,Armenia,40.0691,45.0382,25.9,16.5,36.5,17,0,0
568,,Armenia,40.0691,45.0382,34.3,29.8,41,25,0,0
569,,Armenia,40.0691,45.0382,25.8,20.5,29.8,22.1,0.04,1
570,,Armenia,40.0691,45.0382,17,6.4,30.2,10.9,0.12,0
571,,Armenia,40.0691,45.0382,20.6,12.2,35.6,14,0,0
572,,Armenia,40.0691,45.0382,28.9,20.5,33.8,20.8,0,0
573,,Armenia,40.0691,45.0382,31,23,39.2,23.5,0,0
574,,Armenia,40.0691,45.0382,38.8,35.6,44.6,25.9,0,0
575,,Armenia,40.0691,45.0382,35.6,30.2,42.8,26.6,0,1
576,,Armenia,40.0691,45.0382,27.7,24.3,32.9,22.7,0.21,1
577,,Armenia,40.0691,45.0382,7.9,3,20.5,1.2,0.41,1
578,,Armenia,40.0691,45.0382,8.4,-0.4,14,1.1,0.08,0
579,,Armenia,40.0691,45.0382,8.8,-7.6,20.3,-0.9,0.08,0
580,,Armenia,40.0691,45.0382,14.6,2.3,25.7,6,0,0
581,,Armenia,40.0691,45.0382,21.9,19.4,28.4,14.4,0,0
582,,Armenia,40.0691,45.0382,17.6,12.9,24.8,9.2,0,0
583,,Armenia,40.0691,45.0382,10.6,-2.2,25.7,2,0,0
584,,Armenia,40.0691,45.0382,17.2,5.9,32.9,11.2,0,0
585,,Armenia,40.0691,45.0382,23.4,21.2,26.6,18.6,0.08,1
586,,Armenia,40.0691,45.0382,24.7,18.5,32.9,19.3,0,0
587,,Armenia,40.0691,45.0382,24.9,15.8,32.9,20.2,0,0
588,,Armenia,40.0691,45.0382,30.5,25.7,35.6,26.6,0.03,1
589,,Armenia,40.0691,45.0382,31.5,26.6,41,26.1,0,0
590,,Armenia,40.0691,45.0382,28.7,23,40.1,23.5,0,0
591,,Armenia,40.0691,45.0382,30,23.9,40.1,24.1,0,0
592,,Armenia,40.0691,45.0382,32.5,23,43.7,24.3,0,0
593,,Armenia,40.0691,45.0382,30.1,19,40.1,21.9,0,1
594,,Armenia,40.0691,45.0382,17.3,5,32.9,10.3,0,0
595,,Armenia,40.0691,45.0382,23.2,11.3,39.2,16,0,0
596,,Armenia,40.0691,45.0382,30.7,18.5,43.7,22.5,0,0
597,,Armenia,40.0691,45.0382,33,27.3,41,26.4,0,0
598,,Armenia,40.0691,45.0382,35.6,30.2,40.1,28.5,0.08,1
599,,Armenia,40.0691,45.0382,31.5,28.4,37.4,24.8,0.08,1
600,,Armenia,40.0691,45.0382,29.7,20.3,42.8,22.6,0.04,0
601,,Armenia,40.0691,45.0382,28.8,18,46.4,21.4,0,0
602,,Armenia,40.0691,45.0382,30.4,19.4,48.2,21.4,0,0
603,,Armenia,40.0691,45.0382,32.6,20.3,49.1,24.1,0,0
604,,Armenia,40.0691,45.0382,32.1,27.5,44.6,26.6,0,0
605,,Armenia,40.0691,45.0382,32.4,21.2,50,25.6,0,0
606,,Armenia,40.0691,45.0382,34.4,24.1,54.5,23,0,0
607,,Armenia,40.0691,45.0382,32.8,19.4,51.8,21.6,0,0
608,,Armenia,40.0691,45.0382,37.5,24.8,56.3,26.6,0,0
609,,Armenia,40.0691,45.0382,44,35.6,53.6,32.4,0,0
610,,Armenia,40.0691,45.0382,39.4,37.2,48.2,35.3,0.08,0
611,,Armenia,40.0691,45.0382,40.5,39.6,45.3,35.8,0.08,0
612,,Armenia,40.0691,45.0382,39.3,34.2,50,32.3,0.08,0
613,,Armenia,40.0691,45.0382,38.8,33.4,46.4,30.8,0,0
614,,Armenia,40.0691,45.0382,31.7,28.8,35.6,27.7,0.04,1
615,,Armenia,40.0691,45.0382,27.3,23.9,32,23.2,0.12,1
616,,Armenia,40.0691,45.0382,32.9,23,44.6,25.2,0.18,0
617,,Armenia,40.0691,45.0382,33,24.8,46.4,26.1,0,1
618,,Armenia,40.0691,45.0382,31.3,23,39.2,26,0.08,1
619,,Armenia,40.0691,45.0382,31.9,28.2,38.5,29.5,0,0
620,,Armenia,40.0691,45.0382,30.6,17.6,48.2,21.1,0,0
621,,Armenia,40.0691,45.0382,35.6,23,50,27.6,0,0
652,,Aruba,12.5211,-69.9683,80.3,77.5,86.9,72.8,0,0
653,,Aruba,12.5211,-69.9683,79.3,73.9,86.5,72.4,0,0
654,,Aruba,12.5211,-69.9683,80,73.9,86.9,71.9,0,0
655,,Aruba,12.5211,-69.9683,80.3,74.1,87.1,71.2,0,0
656,,Aruba,12.5211,-69.9683,80,74.1,87.4,73.8,0.13,0
657,,Aruba,12.5211,-69.9683,80.4,75,84.6,73.5,0,0
658,,Aruba,12.5211,-69.9683,80.5,75,86.4,73.2,0,0
659,,Aruba,12.5211,-69.9683,81.6,78.6,88.9,72.4,0,0
660,,Aruba,12.5211,-69.9683,81,75.9,88.9,71.9,0,0
661,,Aruba,12.5211,-69.9683,82.3,75.9,88.7,74,0,0
662,,Aruba,12.5211,-69.9683,82.3,79.2,89.8,73.8,0,1
663,,Aruba,12.5211,-69.9683,82,78.4,88,73.2,0,0
664,,Aruba,12.5211,-69.9683,82,78.4,88,73.5,0,0
665,,Aruba,12.5211,-69.9683,81,77,88.5,71.7,0,0
666,,Aruba,12.5211,-69.9683,81,77,87.8,71.5,0,0
667,,Aruba,12.5211,-69.9683,81.4,77.5,88.3,71.4,0,0
668,,Aruba,12.5211,-69.9683,81.8,78.3,87.6,71.8,0,0
669,,Aruba,12.5211,-69.9683,81.6,77.9,88.2,70.7,0,0
670,,Aruba,12.5211,-69.9683,80.2,75.2,86.4,72.2,0.06,1
671,,Aruba,12.5211,-69.9683,81.1,78.6,87.8,72.5,0,0
672,,Aruba,12.5211,-69.9683,81.5,78.3,87.8,71.8,0,0
673,,Aruba,12.5211,-69.9683,81.2,78.3,88,73,15.03,1
674,,Aruba,12.5211,-69.9683,81.5,77.7,87.8,73.5,0.04,1
675,,Aruba,12.5211,-69.9683,81.4,77.7,87.8,73,0.02,0
676,,Aruba,12.5211,-69.9683,81.2,78.3,88.7,72.1,0.02,0
677,,Aruba,12.5211,-69.9683,81.3,77.9,88.5,72.8,0,0
678,,Aruba,12.5211,-69.9683,81.5,77.9,87.8,72.9,0,0
679,,Aruba,12.5211,-69.9683,81.4,78.4,88,73.8,0,1
680,,Aruba,12.5211,-69.9683,80.9,77.7,87.1,74.4,0.06,1
681,,Aruba,12.5211,-69.9683,81,77,87.8,73,0.22,1
682,,Aruba,12.5211,-69.9683,81.1,74.8,89.2,71.6,0,0
683,,Aruba,12.5211,-69.9683,80,77,87.8,71.4,0,0
684,,Aruba,12.5211,-69.9683,80.2,75.2,87.8,69.8,0,0
685,,Aruba,12.5211,-69.9683,80.7,74.3,88.5,69.4,0,0
686,,Aruba,12.5211,-69.9683,81.8,76.5,87.1,73.5,0,0
687,,Aruba,12.5211,-69.9683,81.9,77.9,87.8,73,0,0
688,,Aruba,12.5211,-69.9683,81.6,76.8,89.1,72.4,0.1,1
689,,Aruba,12.5211,-69.9683,81.5,68.9,87.8,71.7,0,0
690,,Aruba,12.5211,-69.9683,81.3,77,86,69,0,0
691,,Aruba,12.5211,-69.9683,82,77,87.8,70.3,0,0
692,,Aruba,12.5211,-69.9683,81.7,77.5,89.2,69.8,0,0
693,,Aruba,12.5211,-69.9683,81.6,78.1,89.1,70,0,0
694,,Aruba,12.5211,-69.9683,82.2,78.8,89.6,70.7,0,0
695,,Aruba,12.5211,-69.9683,82.3,78.8,87.4,71.3,0,0
696,,Aruba,12.5211,-69.9683,82,78.8,86,71,0,0
697,,Aruba,12.5211,-69.9683,81.6,77.9,87.3,69.6,0,0
698,,Aruba,12.5211,-69.9683,81.4,77.9,88.5,71.1,0,0
699,,Aruba,12.5211,-69.9683,82.2,78.1,88.2,70.4,0,0
700,,Aruba,12.5211,-69.9683,81.5,78.8,88.9,69.6,0,0
701,,Aruba,12.5211,-69.9683,81.8,78.6,87.4,70.8,0,0
702,,Aruba,12.5211,-69.9683,81.2,77,87.6,70.6,0,0
703,,Aruba,12.5211,-69.9683,81.4,77,88.2,69.7,0,0
704,,Aruba,12.5211,-69.9683,81.4,77.7,88.7,71.1,0,0
705,,Aruba,12.5211,-69.9683,82,78.1,88,70.9,0,0
706,,Aruba,12.5211,-69.9683,81,77,86,70.8,0,0
707,,Aruba,12.5211,-69.9683,81.4,77,86,68,0,0
708,,Aruba,12.5211,-69.9683,81.7,78.8,87.8,70,0,0
709,,Aruba,12.5211,-69.9683,82.5,78.8,87.8,70.3,0,0
710,,Aruba,12.5211,-69.9683,82,78.3,89.2,71,0,0
711,,Aruba,12.5211,-69.9683,80.7,78.3,88.7,70.7,0,1
712,,Aruba,12.5211,-69.9683,81.6,75.4,87.3,70.7,0.03,0
713,,Aruba,12.5211,-69.9683,82,78.3,88.5,72.5,0,0
714,,Aruba,12.5211,-69.9683,82.3,78.8,88.5,71.5,0,0
745,Australian Capital Territory,Australia,-35.4735,149.0124,77.7,54,91,42.5,0,0
746,Australian Capital Territory,Australia,-35.4735,149.0124,68.6,57,90,56,0.25,1
747,Australian Capital Territory,Australia,-35.4735,149.0124,71.7,56.8,81.7,49.7,0,0
748,Australian Capital Territory,Australia,-35.4735,149.0124,77.6,60.3,90,53.1,0,0
749,Australian Capital Territory,Australia,-35.4735,149.0124,76.5,59.4,91.8,51.5,0,0
750,Australian Capital Territory,Australia,-35.4735,149.0124,79.6,59.4,93.6,55.7,0,0
751,Australian Capital Territory,Australia,-35.4735,149.0124,74.6,58.5,90.7,51.2,0,0
752,Australian Capital Territory,Australia,-35.4735,149.0124,72.4,56.7,87.6,55.1,0,0
753,Australian Capital Territory,Australia,-35.4735,149.0124,79.8,55.9,97,49.9,0,0
754,Australian Capital Territory,Australia,-35.4735,149.0124,92,75.9,105.6,56.3,0,0
755,Australian Capital Territory,Australia,-35.4735,149.0124,92,75.7,104.4,60.2,0,0
756,Australian Capital Territory,Australia,-35.4735,149.0124,74.2,58.6,91,53.9,0,0
757,Australian Capital Territory,Australia,-35.4735,149.0124,63.1,49.3,80.6,35.9,0,0
758,Australian Capital Territory,Australia,-35.4735,149.0124,63,48.9,75.4,41,0,0
759,Australian Capital Territory,Australia,-35.4735,149.0124,70.1,50.9,81.9,51.6,0,0
760,Australian Capital Territory,Australia,-35.4735,149.0124,68.2,62.1,76.3,55.2,0.01,1
761,Australian Capital Territory,Australia,-35.4735,149.0124,66.8,62.1,72.9,55,0.08,1
762,Australian Capital Territory,Australia,-35.4735,149.0124,65.2,61.3,71.2,55.9,0.02,1
763,Australian Capital Territory,Australia,-35.4735,149.0124,62.1,59.7,65.3,58.1,2.05,1
764,Australian Capital Territory,Australia,-35.4735,149.0124,72,58.6,79.9,63.2,0.04,0
765,Australian Capital Territory,Australia,-35.4735,149.0124,73.1,63.3,83.3,61.1,0,0
766,Australian Capital Territory,Australia,-35.4735,149.0124,72.9,63.1,80.8,60.5,0.01,0
767,Australian Capital Territory,Australia,-35.4735,149.0124,70.3,64.4,77.4,61.2,0.05,1
768,Australian Capital Territory,Australia,-35.4735,149.0124,73,64.2,81.3,60.5,0,0
769,Australian Capital Territory,Australia,-35.4735,149.0124,67.3,61,82,62.8,2.22,1
770,Australian Capital Territory,Australia,-35.4735,149.0124,66.8,60.4,76.6,58.6,0.28,1
771,Australian Capital Territory,Australia,-35.4735,149.0124,70.4,61,76.3,63.9,0.02,0
772,Australian Capital Territory,Australia,-35.4735,149.0124,71.7,58.5,85.3,53,0.01,0
773,Australian Capital Territory,Australia,-35.4735,149.0124,60,50.5,67.5,47.5,0,0
774,Australian Capital Territory,Australia,-35.4735,149.0124,65,49.8,75,50.5,0,0
775,Australian Capital Territory,Australia,-35.4735,149.0124,64.4,54.5,77.5,50.9,0,0
776,Australian Capital Territory,Australia,-35.4735,149.0124,66.9,56.8,77.7,54.1,0,0
777,Australian Capital Territory,Australia,-35.4735,149.0124,68.1,56.5,76.8,54.7,0,0
778,Australian Capital Territory,Australia,-35.4735,149.0124,67.9,54.3,81.9,55.2,0.32,1
779,Australian Capital Territory,Australia,-35.4735,149.0124,72.4,54.1,84.9,56.7,0,0
780,Australian Capital Territory,Australia,-35.4735,149.0124,67.3,56.3,81.5,48.2,0,0
781,Australian Capital Territory,Australia,-35.4735,149.0124,61.5,42.4,78.3,34.8,0,0
782,Australian Capital Territory,Australia,-35.4735,149.0124,66.9,42.4,80.8,48.6,0,0
783,Australian Capital Territory,Australia,-35.4735,149.0124,66.3,53.1,78.6,52.7,0,0
784,Australian Capital Territory,Australia,-35.4735,149.0124,70.8,51.8,84.9,49,0,0
785,Australian Capital Territory,Australia,-35.4735,149.0124,69.9,56.7,84.6,50.5,0,0
786,Australian Capital Territory,Australia,-35.4735,149.0124,61.4,58.3,66.6,56.1,0.49,1
787,Australian Capital Territory,Australia,-35.4735,149.0124,63.5,57.9,64.8,63.5,1.62,1
788,Australian Capital Territory,Australia,-35.4735,149.0124,64.4,59.9,67.5,64.4,1.05,1
789,Australian Capital Territory,Australia,-35.4735,149.0124,65.9,59.9,76.1,55.8,0.11,1
790,Australian Capital Territory,Australia,-35.4735,149.0124,62.3,56.1,71.8,50.6,0,0
791,Australian Capital Territory,Australia,-35.4735,149.0124,58.8,52.9,68.9,52.2,0.24,1
792,Australian Capital Territory,Australia,-35.4735,149.0124,59.8,48.9,68,49.2,0,0
793,Australian Capital Territory,Australia,-35.4735,149.0124,62.8,48.6,74.1,51.2,0,0
794,Australian Capital Territory,Australia,-35.4735,149.0124,62.5,47.7,74.8,50.5,0,0
795,Australian Capital Territory,Australia,-35.4735,149.0124,61.6,47.3,71.6,50.4,0,0
796,Australian Capital Territory,Australia,-35.4735,149.0124,63.8,48.2,77,49.9,0.1,0
797,Australian Capital Territory,Australia,-35.4735,149.0124,52.8,44.1,61.7,37.9,0,0
798,Australian Capital Territory,Australia,-35.4735,149.0124,57.8,41.2,67.5,43.5,0,0
799,Australian Capital Territory,Australia,-35.4735,149.0124,56.9,45.7,67.5,47.2,0,0
800,Australian Capital Territory,Australia,-35.4735,149.0124,58.4,43.7,73,46.9,0,0
801,Australian Capital Territory,Australia,-35.4735,149.0124,64.2,43.5,78.1,50.3,0,0
802,Australian Capital Territory,Australia,-35.4735,149.0124,71.8,50.9,83.1,52.7,0,0
803,Australian Capital Territory,Australia,-35.4735,149.0124,64.2,45,81.7,42.9,0,0
804,Australian Capital Territory,Australia,-35.4735,149.0124,60.9,44.2,73.9,49.5,0,0
805,Australian Capital Territory,Australia,-35.4735,149.0124,63.5,45.9,76.5,43.7,0,0
806,Australian Capital Territory,Australia,-35.4735,149.0124,58.2,48.9,68.7,45.8,0,0
807,Australian Capital Territory,Australia,-35.4735,149.0124,63.5,57.6,70.9,55,0.04,0
838,From Diamond Princess,Australia,35.4437,139.638,43.3,38.8,47.7,29.6,0,1
839,From Diamond Princess,Australia,35.4437,139.638,45.5,40.8,48.4,41.2,0.26,1
840,From Diamond Princess,Australia,35.4437,139.638,49.8,44.2,56.8,36.6,0,0
841,From Diamond Princess,Australia,35.4437,139.638,46.2,37.8,52.5,31.2,0,1
842,From Diamond Princess,Australia,35.4437,139.638,42.2,37.4,44.6,33.3,0.35,1
843,From Diamond Princess,Australia,35.4437,139.638,39.8,34.7,45.5,33.9,0.08,1
844,From Diamond Princess,Australia,35.4437,139.638,44.3,34.3,49.3,43.3,0.91,1
845,From Diamond Princess,Australia,35.4437,139.638,55.9,44.4,66,46.1,1.46,0
846,From Diamond Princess,Australia,35.4437,139.638,54.1,46.4,63.7,35.2,0,1
847,From Diamond Princess,Australia,35.4437,139.638,46.2,41.7,54,22.2,0,0
848,From Diamond Princess,Australia,35.4437,139.638,47.1,41.4,55.9,22.5,0,0
849,From Diamond Princess,Australia,35.4437,139.638,48.6,41.2,56.7,27,0,1
850,From Diamond Princess,Australia,35.4437,139.638,50.2,42.1,60.1,31.8,0,0
851,From Diamond Princess,Australia,35.4437,139.638,46.8,39.4,52.3,32.6,0,1
852,From Diamond Princess,Australia,35.4437,139.638,46.3,36.1,59.4,22.5,0,0
853,From Diamond Princess,Australia,35.4437,139.638,36.4,32.2,43.7,11.3,0,0
854,From Diamond Princess,Australia,35.4437,139.638,39.5,32,43.7,22.4,0,0
855,From Diamond Princess,Australia,35.4437,139.638,44.6,35.8,54.3,22,0,1
856,From Diamond Princess,Australia,35.4437,139.638,39.3,35.2,45.9,14.8,0,0
857,From Diamond Princess,Australia,35.4437,139.638,42.7,35.1,48.6,25.9,0,0
858,From Diamond Princess,Australia,35.4437,139.638,44.9,38.3,52.2,22.1,0,0
859,From Diamond Princess,Australia,35.4437,139.638,55.8,38.1,61.2,41.7,0,1
860,From Diamond Princess,Australia,35.4437,139.638,53.2,44.6,62.4,46,0.28,1
861,From Diamond Princess,Australia,35.4437,139.638,53.9,48.2,59.9,46.2,0,1
862,From Diamond Princess,Australia,35.4437,139.638,54.1,47.8,60.1,42.6,0,1
863,From Diamond Princess,Australia,35.4437,139.638,49.4,47.3,50.4,48.2,0.63,1
864,From Diamond Princess,Australia,35.4437,139.638,51.2,40.5,63,26.5,0.16,0
865,From Diamond Princess,Australia,35.4437,139.638,46.6,39.9,56.5,19.5,0,0
866,From Diamond Princess,Australia,35.4437,139.638,47.7,39.7,54.3,28.6,0,0
867,From Diamond Princess,Australia,35.4437,139.638,49.7,41.9,55.9,37.6,0,1
868,From Diamond Princess,Australia,35.4437,139.638,51.7,44.8,57.6,41,0,1
869,From Diamond Princess,Australia,35.4437,139.638,56.1,45.3,65.3,42,0.12,1
870,From Diamond Princess,Australia,35.4437,139.638,50.1,42.6,61.3,23,0,0
871,From Diamond Princess,Australia,35.4437,139.638,51.5,41.7,59.4,36.5,0,0
872,From Diamond Princess,Australia,35.4437,139.638,51.2,45.5,56.5,41.2,0,1
873,From Diamond Princess,Australia,35.4437,139.638,46.5,43,48.7,39.7,0.08,1
874,From Diamond Princess,Australia,35.4437,139.638,44.4,39,52.7,21.5,0,0
875,From Diamond Princess,Australia,35.4437,139.638,46.5,38.7,50.4,28.1,0,1
876,From Diamond Princess,Australia,35.4437,139.638,50.5,41.9,54.9,41.2,0,1
877,From Diamond Princess,Australia,35.4437,139.638,54.2,45,62.1,41.6,0.08,1
878,From Diamond Princess,Australia,35.4437,139.638,45.4,43.3,47.8,42.7,0.47,1
879,From Diamond Princess,Australia,35.4437,139.638,54.4,43,61.9,38.1,0,1
880,From Diamond Princess,Australia,35.4437,139.638,47.9,45.9,50.5,44.7,0.04,1
881,From Diamond Princess,Australia,35.4437,139.638,48.3,42.3,56.7,19.9,0.12,0
882,From Diamond Princess,Australia,35.4437,139.638,48.8,41.4,59.5,27,0,1
883,From Diamond Princess,Australia,35.4437,139.638,45.9,41.7,51.8,39.2,0.08,1
884,From Diamond Princess,Australia,35.4437,139.638,46.8,42.8,50.7,43.5,0.55,1
885,From Diamond Princess,Australia,35.4437,139.638,58.4,46.6,67.3,52.6,0,1
886,From Diamond Princess,Australia,35.4437,139.638,60.3,55.4,65.5,57.1,1.06,1
887,From Diamond Princess,Australia,35.4437,139.638,57.3,45.9,66.7,36.5,0,0
888,From Diamond Princess,Australia,35.4437,139.638,53.1,45.5,59.5,37.1,0,0
889,From Diamond Princess,Australia,35.4437,139.638,55.4,46.8,63.5,40.8,0,1
890,From Diamond Princess,Australia,35.4437,139.638,40.6,38.1,46.6,37.6,1.18,1
891,From Diamond Princess,Australia,35.4437,139.638,46.6,38.3,53.4,33.2,0,1
892,From Diamond Princess,Australia,35.4437,139.638,45.2,38.8,57.4,21.2,0,1
893,From Diamond Princess,Australia,35.4437,139.638,49.1,38.7,54.7,31.8,0,0
894,From Diamond Princess,Australia,35.4437,139.638,55.7,44.8,63.5,38.5,0,0
895,From Diamond Princess,Australia,35.4437,139.638,62.2,47.7,70.3,51.5,0,1
896,From Diamond Princess,Australia,35.4437,139.638,56.8,48.6,67.6,28.2,0.12,0
897,From Diamond Princess,Australia,35.4437,139.638,60.4,48.2,69.3,40.1,0,0
898,From Diamond Princess,Australia,35.4437,139.638,62.3,52,71.1,43.9,0,1
899,From Diamond Princess,Australia,35.4437,139.638,47.7,43.2,52.5,33.7,0.02,1
900,From Diamond Princess,Australia,35.4437,139.638,46.7,39.9,54.3,23.6,0,0
931,New South Wales,Australia,-33.8688,151.2093,81.1,68.7,93.6,63.2,0,0
932,New South Wales,Australia,-33.8688,151.2093,87.3,73.6,105.4,60.7,0,0
933,New South Wales,Australia,-33.8688,151.2093,76.8,72.5,80.4,64.8,0.06,0
934,New South Wales,Australia,-33.8688,151.2093,78.8,73.4,84,70.3,0.01,0
935,New South Wales,Australia,-33.8688,151.2093,80.6,73,89.1,67.4,0,0
936,New South Wales,Australia,-33.8688,151.2093,78.1,73,82.2,68.3,0,0
937,New South Wales,Australia,-33.8688,151.2093,77.8,73.8,84.2,66.9,0,0
938,New South Wales,Australia,-33.8688,151.2093,75.3,68.7,81.7,63.1,0,0
939,New South Wales,Australia,-33.8688,151.2093,78.7,68.4,83.7,67.8,0,0
940,New South Wales,Australia,-33.8688,151.2093,80.5,75.6,86.9,69.7,0,0
941,New South Wales,Australia,-33.8688,151.2093,84.5,75.4,93.7,67,0,0
942,New South Wales,Australia,-33.8688,151.2093,76.4,72.5,85.6,69.3,0.83,1
943,New South Wales,Australia,-33.8688,151.2093,71.9,65.3,82.6,54.7,0.12,1
944,New South Wales,Australia,-33.8688,151.2093,69.9,64.4,74.8,53.7,0,0
945,New South Wales,Australia,-33.8688,151.2093,73.5,64.4,78.1,60.2,0.02,0
946,New South Wales,Australia,-33.8688,151.2093,70.5,65.7,74.8,62.8,3.11,1
947,New South Wales,Australia,-33.8688,151.2093,69.4,65.7,73,64.4,2.78,1
948,New South Wales,Australia,-33.8688,151.2093,69.8,66.4,72.3,64.7,2.6,1
949,New South Wales,Australia,-33.8688,151.2093,70.1,66.7,73.4,67.1,6.93,1
950,New South Wales,Australia,-33.8688,151.2093,74,67.8,79.5,66.3,0,0
951,New South Wales,Australia,-33.8688,151.2093,76.6,70,86,66.9,0,0
952,New South Wales,Australia,-33.8688,151.2093,74.1,71.6,77.7,69,0.28,1
953,New South Wales,Australia,-33.8688,151.2093,73.2,69.1,78.3,66.1,0.19,1
954,New South Wales,Australia,-33.8688,151.2093,72.7,65.8,81.3,60,0,0
955,New South Wales,Australia,-33.8688,151.2093,74.1,65.7,82,62.4,0.03,1
956,New South Wales,Australia,-33.8688,151.2093,73.6,68.7,79.2,63.6,0.05,1
957,New South Wales,Australia,-33.8688,151.2093,72.6,69.1,75.9,65.6,0.02,0
958,New South Wales,Australia,-33.8688,151.2093,76.9,68.9,84.2,62.6,0.4,1
959,New South Wales,Australia,-33.8688,151.2093,73.6,64.8,83.8,52.7,0.01,0
960,New South Wales,Australia,-33.8688,151.2093,71.4,64.8,75.6,54.5,0,0
961,New South Wales,Australia,-33.8688,151.2093,70.7,66.2,76.8,58.9,0,0
962,New South Wales,Australia,-33.8688,151.2093,71.8,65.7,74.5,58.9,0,0
963,New South Wales,Australia,-33.8688,151.2093,72.4,67.1,77.5,60.2,0.02,1
964,New South Wales,Australia,-33.8688,151.2093,74.6,66.9,79.9,62.8,0,0
965,New South Wales,Australia,-33.8688,151.2093,77.7,68.7,84.2,63.9,0,0
966,New South Wales,Australia,-33.8688,151.2093,75.8,68.5,90.9,58.1,0.01,0
967,New South Wales,Australia,-33.8688,151.2093,72,66,78.3,56.2,0,0
968,New South Wales,Australia,-33.8688,151.2093,71,65.7,77.9,56.2,0,0
969,New South Wales,Australia,-33.8688,151.2093,72.9,66.4,79.9,60.6,0,0
970,New South Wales,Australia,-33.8688,151.2093,76.9,66.2,85.3,62.3,0,0
971,New South Wales,Australia,-33.8688,151.2093,77.1,69.1,99.1,54.9,0,0
972,New South Wales,Australia,-33.8688,151.2093,67.8,66,70.9,62.1,0.77,1
973,New South Wales,Australia,-33.8688,151.2093,72.9,65.7,76.1,65.4,0.2,1
974,New South Wales,Australia,-33.8688,151.2093,71.2,68.9,74.7,67.3,1.43,1
975,New South Wales,Australia,-33.8688,151.2093,71.7,67.5,80.1,61.7,0.01,1
976,New South Wales,Australia,-33.8688,151.2093,67.8,62.6,76.1,59.6,0.66,1
977,New South Wales,Australia,-33.8688,151.2093,66.8,62.1,72.1,57.4,0.26,1
978,New South Wales,Australia,-33.8688,151.2093,65.6,62.4,70.3,57.4,0.13,1
979,New South Wales,Australia,-33.8688,151.2093,67.4,60.3,73,55.4,0.01,0
980,New South Wales,Australia,-33.8688,151.2093,69.3,60.1,75.9,56.9,0.02,1
981,New South Wales,Australia,-33.8688,151.2093,68.8,59.7,77,54.8,0,0
982,New South Wales,Australia,-33.8688,151.2093,69.3,59.7,77,56.4,0,0
983,New South Wales,Australia,-33.8688,151.2093,61.2,56.1,66.2,50.3,0.4,1
984,New South Wales,Australia,-33.8688,151.2093,63.2,55.9,66.9,57.1,0.5,1
985,New South Wales,Australia,-33.8688,151.2093,64,59.2,71.1,57.7,0.37,1
986,New South Wales,Australia,-33.8688,151.2093,66.3,59.2,73.6,56.1,0.01,0
987,New South Wales,Australia,-33.8688,151.2093,69.6,59,76.8,56.5,0,0
988,New South Wales,Australia,-33.8688,151.2093,76.7,61.5,87.1,56.4,0,0
989,New South Wales,Australia,-33.8688,151.2093,78.1,65.7,94.8,57.1,0,0
990,New South Wales,Australia,-33.8688,151.2093,71,64.9,77.7,58.8,0,0
991,New South Wales,Australia,-33.8688,151.2093,71.8,64.8,81.5,55.5,0.02,0
992,New South Wales,Australia,-33.8688,151.2093,65.9,62.1,71.8,56.8,0.21,1
993,New South Wales,Australia,-33.8688,151.2093,68.6,61.9,70.9,57.6,0.01,0
1024,Northern Territory,Australia,-12.4634,130.8456,78.3,73.4,83.1,76.1,2.01,1
1025,Northern Territory,Australia,-12.4634,130.8456,85.4,72.9,91,77.8,0,1
